tier,total_vol,best_vol,best_keyword,slug,url,vol_1,vol_2,keyword_1,keyword_2,likely_sports
0,50,40,revelstoke vs whistler,whistler-vs-revelstoke,https://tabiji.ai/compare/whistler-vs-revelstoke/,10,40,whistler vs revelstoke,revelstoke vs whistler,
0,50,30,zagreb vs split,zagreb-vs-split,https://tabiji.ai/compare/zagreb-vs-split/,30,20,zagreb vs split,split vs zagreb,
0,40,20,accra vs lagos,accra-vs-lagos,https://tabiji.ai/compare/accra-vs-lagos/,20,20,accra vs lagos,lagos vs accra,
0,40,20,addis ababa vs nairobi,addis-ababa-vs-nairobi,https://tabiji.ai/compare/addis-ababa-vs-nairobi/,20,20,addis ababa vs nairobi,nairobi vs addis ababa,
0,40,20,agadir vs marrakech,agadir-vs-marrakech,https://tabiji.ai/compare/agadir-vs-marrakech/,20,20,agadir vs marrakech,marrakech vs agadir,
0,40,20,agra vs delhi,agra-vs-delhi,https://tabiji.ai/compare/agra-vs-delhi/,20,20,agra vs delhi,delhi vs agra,
0,40,20,agra vs jaipur,agra-vs-jaipur,https://tabiji.ai/compare/agra-vs-jaipur/,20,20,agra vs jaipur,jaipur vs agra,
0,40,20,almaty vs tashkent,almaty-vs-tashkent,https://tabiji.ai/compare/almaty-vs-tashkent/,20,20,almaty vs tashkent,tashkent vs almaty,
0,40,20,alps vs andes,alps-vs-andes,https://tabiji.ai/compare/alps-vs-andes/,20,20,alps vs andes,andes vs alps,
0,40,20,amazon vs congo,amazon-vs-congo,https://tabiji.ai/compare/amazon-vs-congo/,20,20,amazon vs congo,congo vs amazon,
0,40,20,amazon vs pantanal,amazon-vs-pantanal,https://tabiji.ai/compare/amazon-vs-pantanal/,20,20,amazon vs pantanal,pantanal vs amazon,
0,40,20,andalusia vs catalonia,andalusia-vs-catalonia,https://tabiji.ai/compare/andalusia-vs-catalonia/,20,20,andalusia vs catalonia,catalonia vs andalusia,
0,40,20,andes vs rockies,andes-vs-rockies,https://tabiji.ai/compare/andes-vs-rockies/,20,20,andes vs rockies,rockies vs andes,
0,40,20,annecy vs chamonix,annecy-vs-chamonix,https://tabiji.ai/compare/annecy-vs-chamonix/,20,20,annecy vs chamonix,chamonix vs annecy,
0,40,20,aspen vs st moritz,aspen-vs-st-moritz,https://tabiji.ai/compare/aspen-vs-st-moritz/,20,20,aspen vs st moritz,st moritz vs aspen,
0,40,20,athens vs thessaloniki,athens-vs-thessaloniki,https://tabiji.ai/compare/athens-vs-thessaloniki/,20,20,athens vs thessaloniki,thessaloniki vs athens,
0,40,20,bahrain vs dubai,bahrain-vs-dubai,https://tabiji.ai/compare/bahrain-vs-dubai/,20,20,bahrain vs dubai,dubai vs bahrain,
0,40,20,baku vs yerevan,baku-vs-yerevan,https://tabiji.ai/compare/baku-vs-yerevan/,20,20,baku vs yerevan,yerevan vs baku,
0,40,20,bali vs boracay,bali-vs-boracay,https://tabiji.ai/compare/bali-vs-boracay/,20,20,bali vs boracay,boracay vs bali,
0,40,20,bali vs chiang mai,bali-vs-chiang-mai,https://tabiji.ai/compare/bali-vs-chiang-mai/,20,20,bali vs chiang mai,chiang mai vs bali,
0,40,20,bali vs krabi,bali-vs-krabi,https://tabiji.ai/compare/bali-vs-krabi/,20,20,bali vs krabi,krabi vs bali,
0,40,20,bali vs philippines,bali-vs-philippines,https://tabiji.ai/compare/bali-vs-philippines/,20,20,bali vs philippines,philippines vs bali,
0,40,20,bali vs seychelles,bali-vs-seychelles,https://tabiji.ai/compare/bali-vs-seychelles/,20,20,bali vs seychelles,seychelles vs bali,
0,40,20,bali vs siargao,bali-vs-siargao,https://tabiji.ai/compare/bali-vs-siargao/,20,20,bali vs siargao,siargao vs bali,
0,40,20,bali vs vietnam,bali-vs-vietnam,https://tabiji.ai/compare/bali-vs-vietnam/,20,20,bali vs vietnam,vietnam vs bali,
0,40,20,bangkok vs bali,bangkok-vs-bali,https://tabiji.ai/compare/bangkok-vs-bali/,20,20,bangkok vs bali,bali vs bangkok,
0,40,20,bangkok vs taipei,bangkok-vs-taipei,https://tabiji.ai/compare/bangkok-vs-taipei/,20,20,bangkok vs taipei,taipei vs bangkok,
0,40,20,basque country vs catalonia,basque-country-vs-catalonia,https://tabiji.ai/compare/basque-country-vs-catalonia/,20,20,basque country vs catalonia,catalonia vs basque country,
0,40,20,bath vs cotswolds,bath-vs-cotswolds,https://tabiji.ai/compare/bath-vs-cotswolds/,20,20,bath vs cotswolds,cotswolds vs bath,
0,40,20,belgrade vs bucharest,belgrade-vs-bucharest,https://tabiji.ai/compare/belgrade-vs-bucharest/,20,20,belgrade vs bucharest,bucharest vs belgrade,
0,40,20,bogota vs quito,bogota-vs-quito,https://tabiji.ai/compare/bogota-vs-quito/,20,20,bogota vs quito,quito vs bogota,
0,40,20,boise vs portland,boise-vs-portland,https://tabiji.ai/compare/boise-vs-portland/,20,20,boise vs portland,portland vs boise,
0,40,40,bologna vs naples,bologna-vs-naples,https://tabiji.ai/compare/bologna-vs-naples/,40,0,bologna vs naples,naples vs bologna,
0,40,20,bora bora vs seychelles,bora-bora-vs-seychelles,https://tabiji.ai/compare/bora-bora-vs-seychelles/,20,20,bora bora vs seychelles,seychelles vs bora bora,
0,40,20,bordeaux vs paris,bordeaux-vs-paris,https://tabiji.ai/compare/bordeaux-vs-paris/,20,20,bordeaux vs paris,paris vs bordeaux,
0,40,20,borneo vs sumatra,borneo-vs-sumatra,https://tabiji.ai/compare/borneo-vs-sumatra/,20,20,borneo vs sumatra,sumatra vs borneo,
0,40,20,bratislava vs vienna,bratislava-vs-vienna,https://tabiji.ai/compare/bratislava-vs-vienna/,20,20,bratislava vs vienna,vienna vs bratislava,
0,40,20,bristol vs london,bristol-vs-london,https://tabiji.ai/compare/bristol-vs-london/,20,20,bristol vs london,london vs bristol,
0,40,20,bucharest vs sofia,bucharest-vs-sofia,https://tabiji.ai/compare/bucharest-vs-sofia/,20,20,bucharest vs sofia,sofia vs bucharest,
0,40,20,budapest vs krakow,budapest-vs-krakow,https://tabiji.ai/compare/budapest-vs-krakow/,20,20,budapest vs krakow,krakow vs budapest,
0,40,20,budapest vs lisbon,budapest-vs-lisbon,https://tabiji.ai/compare/budapest-vs-lisbon/,20,20,budapest vs lisbon,lisbon vs budapest,
0,40,20,byron bay vs gold coast,byron-bay-vs-gold-coast,https://tabiji.ai/compare/byron-bay-vs-gold-coast/,20,20,byron bay vs gold coast,gold coast vs byron bay,
0,40,20,cairns vs darwin,cairns-vs-darwin,https://tabiji.ai/compare/cairns-vs-darwin/,20,20,cairns vs darwin,darwin vs cairns,
0,40,20,cairo vs alexandria,cairo-vs-alexandria,https://tabiji.ai/compare/cairo-vs-alexandria/,20,20,cairo vs alexandria,alexandria vs cairo,
0,40,20,cairo vs luxor,cairo-vs-luxor,https://tabiji.ai/compare/cairo-vs-luxor/,20,20,cairo vs luxor,luxor vs cairo,
0,40,20,canadian rockies vs swiss alps,canadian-rockies-vs-swiss-alps,https://tabiji.ai/compare/canadian-rockies-vs-swiss-alps/,20,20,canadian rockies vs swiss alps,swiss alps vs canadian rockies,
0,40,20,cape town vs rio de janeiro,cape-town-vs-rio-de-janeiro,https://tabiji.ai/compare/cape-town-vs-rio-de-janeiro/,20,20,cape town vs rio de janeiro,rio de janeiro vs cape town,
0,40,20,cape verde vs canary islands,cape-verde-vs-canary-islands,https://tabiji.ai/compare/cape-verde-vs-canary-islands/,20,20,cape verde vs canary islands,canary islands vs cape verde,
0,40,20,cape verde vs senegal,cape-verde-vs-senegal,https://tabiji.ai/compare/cape-verde-vs-senegal/,20,20,cape verde vs senegal,senegal vs cape verde,yes
0,40,20,cologne vs berlin,cologne-vs-berlin,https://tabiji.ai/compare/cologne-vs-berlin/,20,20,cologne vs berlin,berlin vs cologne,
0,40,20,colombo vs kandy,colombo-vs-kandy,https://tabiji.ai/compare/colombo-vs-kandy/,20,20,colombo vs kandy,kandy vs colombo,
0,40,20,cook islands vs samoa,cook-islands-vs-samoa,https://tabiji.ai/compare/cook-islands-vs-samoa/,20,20,cook islands vs samoa,samoa vs cook islands,
0,40,20,corsica vs sicily,corsica-vs-sicily,https://tabiji.ai/compare/corsica-vs-sicily/,20,20,corsica vs sicily,sicily vs corsica,
0,40,20,costa brava vs costa del sol,costa-brava-vs-costa-del-sol,https://tabiji.ai/compare/costa-brava-vs-costa-del-sol/,20,20,costa brava vs costa del sol,costa del sol vs costa brava,
0,40,20,courchevel vs zermatt,courchevel-vs-zermatt,https://tabiji.ai/compare/courchevel-vs-zermatt/,20,20,courchevel vs zermatt,zermatt vs courchevel,
0,40,20,da lat vs da nang,da-lat-vs-da-nang,https://tabiji.ai/compare/da-lat-vs-da-nang/,20,20,da lat vs da nang,da nang vs da lat,
0,40,20,da nang vs ho chi minh,da-nang-vs-ho-chi-minh,https://tabiji.ai/compare/da-nang-vs-ho-chi-minh/,20,20,da nang vs ho chi minh,ho chi minh vs da nang,
0,40,20,darjeeling vs shimla,darjeeling-vs-shimla,https://tabiji.ai/compare/darjeeling-vs-shimla/,20,20,darjeeling vs shimla,shimla vs darjeeling,
0,40,20,dolomites vs patagonia,dolomites-vs-patagonia,https://tabiji.ai/compare/dolomites-vs-patagonia/,20,20,dolomites vs patagonia,patagonia vs dolomites,
0,40,20,dresden vs berlin,dresden-vs-berlin,https://tabiji.ai/compare/dresden-vs-berlin/,20,20,dresden vs berlin,berlin vs dresden,
0,40,20,dubai vs bangkok,dubai-vs-bangkok,https://tabiji.ai/compare/dubai-vs-bangkok/,20,20,dubai vs bangkok,bangkok vs dubai,
0,40,20,dubai vs maldives,dubai-vs-maldives,https://tabiji.ai/compare/dubai-vs-maldives/,20,20,dubai vs maldives,maldives vs dubai,
0,40,20,durban vs johannesburg,durban-vs-johannesburg,https://tabiji.ai/compare/durban-vs-johannesburg/,20,20,durban vs johannesburg,johannesburg vs durban,
0,40,20,egypt vs greece,egypt-vs-greece,https://tabiji.ai/compare/egypt-vs-greece/,20,20,egypt vs greece,greece vs egypt,yes
0,40,20,el nido vs siargao,el-nido-vs-siargao,https://tabiji.ai/compare/el-nido-vs-siargao/,20,20,el nido vs siargao,siargao vs el nido,
0,40,20,ethiopia vs madagascar,ethiopia-vs-madagascar,https://tabiji.ai/compare/ethiopia-vs-madagascar/,20,20,ethiopia vs madagascar,madagascar vs ethiopia,yes
0,40,20,everest base camp vs annapurna,everest-base-camp-vs-annapurna,https://tabiji.ai/compare/everest-base-camp-vs-annapurna/,20,20,everest base camp vs annapurna,annapurna vs everest base camp,
0,40,20,florence vs barcelona,florence-vs-barcelona,https://tabiji.ai/compare/florence-vs-barcelona/,20,20,florence vs barcelona,barcelona vs florence,
0,40,20,florianopolis vs rio de janeiro,florianopolis-vs-rio-de-janeiro,https://tabiji.ai/compare/florianopolis-vs-rio-de-janeiro/,20,20,florianopolis vs rio de janeiro,rio de janeiro vs florianopolis,
0,40,20,florida keys vs bahamas,florida-keys-vs-bahamas,https://tabiji.ai/compare/florida-keys-vs-bahamas/,20,20,florida keys vs bahamas,bahamas vs florida keys,
0,40,20,gdansk vs krakow,gdansk-vs-krakow,https://tabiji.ai/compare/gdansk-vs-krakow/,20,20,gdansk vs krakow,krakow vs gdansk,
0,40,20,gozo vs malta,gozo-vs-malta,https://tabiji.ai/compare/gozo-vs-malta/,20,20,gozo vs malta,malta vs gozo,
0,40,20,great smoky mountains vs blue ridge,great-smoky-mountains-vs-blue-ridge,https://tabiji.ai/compare/great-smoky-mountains-vs-blue-ridge/,20,20,great smoky mountains vs blue ridge,blue ridge vs great smoky mountains,
0,40,20,guanajuato vs san miguel de allende,guanajuato-vs-san-miguel-de-allende,https://tabiji.ai/compare/guanajuato-vs-san-miguel-de-allende/,20,20,guanajuato vs san miguel de allende,san miguel de allende vs guanajuato,
0,40,20,guangzhou vs hong kong,guangzhou-vs-hong-kong,https://tabiji.ai/compare/guangzhou-vs-hong-kong/,20,20,guangzhou vs hong kong,hong kong vs guangzhou,
0,40,20,gyeongju vs jeonju,gyeongju-vs-jeonju,https://tabiji.ai/compare/gyeongju-vs-jeonju/,20,20,gyeongju vs jeonju,jeonju vs gyeongju,
0,40,20,helsinki vs tallinn,helsinki-vs-tallinn,https://tabiji.ai/compare/helsinki-vs-tallinn/,20,20,helsinki vs tallinn,tallinn vs helsinki,
0,40,20,himalayas vs andes,himalayas-vs-andes,https://tabiji.ai/compare/himalayas-vs-andes/,20,20,himalayas vs andes,andes vs himalayas,
0,40,20,hiroshima vs osaka,hiroshima-vs-osaka,https://tabiji.ai/compare/hiroshima-vs-osaka/,20,20,hiroshima vs osaka,osaka vs hiroshima,
0,40,20,hokkaido vs okinawa,hokkaido-vs-okinawa,https://tabiji.ai/compare/hokkaido-vs-okinawa/,20,20,hokkaido vs okinawa,okinawa vs hokkaido,
0,40,20,hwange vs chobe,hwange-vs-chobe,https://tabiji.ai/compare/hwange-vs-chobe/,20,20,hwange vs chobe,chobe vs hwange,
0,40,20,inca trail vs kilimanjaro,inca-trail-vs-kilimanjaro,https://tabiji.ai/compare/inca-trail-vs-kilimanjaro/,20,20,inca trail vs kilimanjaro,kilimanjaro vs inca trail,
0,40,20,incheon vs busan,incheon-vs-busan,https://tabiji.ai/compare/incheon-vs-busan/,20,20,incheon vs busan,busan vs incheon,
0,40,40,miyako vs ishigaki,ishigaki-vs-miyako,https://tabiji.ai/compare/ishigaki-vs-miyako/,0,40,ishigaki vs miyako,miyako vs ishigaki,
0,40,20,istanbul vs cairo,istanbul-vs-cairo,https://tabiji.ai/compare/istanbul-vs-cairo/,20,20,istanbul vs cairo,cairo vs istanbul,
0,40,20,istanbul vs marrakech,istanbul-vs-marrakech,https://tabiji.ai/compare/istanbul-vs-marrakech/,20,20,istanbul vs marrakech,marrakech vs istanbul,
0,40,20,jakarta vs singapore,jakarta-vs-singapore,https://tabiji.ai/compare/jakarta-vs-singapore/,20,20,jakarta vs singapore,singapore vs jakarta,
0,40,20,kamakura vs nikko,kamakura-vs-nikko,https://tabiji.ai/compare/kamakura-vs-nikko/,20,20,kamakura vs nikko,nikko vs kamakura,
0,40,20,kaohsiung vs tainan,kaohsiung-vs-tainan,https://tabiji.ai/compare/kaohsiung-vs-tainan/,20,20,kaohsiung vs tainan,tainan vs kaohsiung,
0,40,20,kigali vs kampala,kigali-vs-kampala,https://tabiji.ai/compare/kigali-vs-kampala/,20,20,kigali vs kampala,kampala vs kigali,
0,40,20,kilimanjaro vs aconcagua,kilimanjaro-vs-aconcagua,https://tabiji.ai/compare/kilimanjaro-vs-aconcagua/,20,20,kilimanjaro vs aconcagua,aconcagua vs kilimanjaro,
0,40,20,kobe vs osaka,kobe-vs-osaka,https://tabiji.ai/compare/kobe-vs-osaka/,20,20,kobe vs osaka,osaka vs kobe,
0,40,20,koh tao vs koh lipe,koh-tao-vs-koh-lipe,https://tabiji.ai/compare/koh-tao-vs-koh-lipe/,20,20,koh tao vs koh lipe,koh lipe vs koh tao,
0,40,20,kolkata vs delhi,kolkata-vs-delhi,https://tabiji.ai/compare/kolkata-vs-delhi/,20,20,kolkata vs delhi,delhi vs kolkata,
0,40,30,la paz vs sucre,la-paz-vs-sucre,https://tabiji.ai/compare/la-paz-vs-sucre/,30,10,la paz vs sucre,sucre vs la paz,
0,40,20,lake district vs cotswolds,lake-district-vs-cotswolds,https://tabiji.ai/compare/lake-district-vs-cotswolds/,20,20,lake district vs cotswolds,cotswolds vs lake district,
0,40,20,lapland vs tromso,lapland-vs-tromso,https://tabiji.ai/compare/lapland-vs-tromso/,20,20,lapland vs tromso,tromso vs lapland,
0,40,20,lima vs buenos aires,lima-vs-buenos-aires,https://tabiji.ai/compare/lima-vs-buenos-aires/,20,20,lima vs buenos aires,buenos aires vs lima,
0,40,20,lima vs mexico city,lima-vs-mexico-city,https://tabiji.ai/compare/lima-vs-mexico-city/,20,20,lima vs mexico city,mexico city vs lima,
0,40,20,lisbon vs rome,lisbon-vs-rome,https://tabiji.ai/compare/lisbon-vs-rome/,20,20,lisbon vs rome,rome vs lisbon,
0,40,20,lombok vs flores,lombok-vs-flores,https://tabiji.ai/compare/lombok-vs-flores/,20,20,lombok vs flores,flores vs lombok,
0,40,20,lombok vs gili islands,lombok-vs-gili-islands,https://tabiji.ai/compare/lombok-vs-gili-islands/,20,20,lombok vs gili islands,gili islands vs lombok,
0,40,20,london vs milan,london-vs-milan,https://tabiji.ai/compare/london-vs-milan/,20,20,london vs milan,milan vs london,
0,40,20,london vs munich,london-vs-munich,https://tabiji.ai/compare/london-vs-munich/,20,20,london vs munich,munich vs london,
0,40,20,luxor vs aswan,luxor-vs-aswan,https://tabiji.ai/compare/luxor-vs-aswan/,20,20,luxor vs aswan,aswan vs luxor,
0,40,20,maldives vs caribbean,maldives-vs-caribbean,https://tabiji.ai/compare/maldives-vs-caribbean/,20,20,maldives vs caribbean,caribbean vs maldives,
0,40,20,maldives vs phuket,maldives-vs-phuket,https://tabiji.ai/compare/maldives-vs-phuket/,20,20,maldives vs phuket,phuket vs maldives,
0,40,20,mallorca vs corfu,mallorca-vs-corfu,https://tabiji.ai/compare/mallorca-vs-corfu/,20,20,mallorca vs corfu,corfu vs mallorca,
0,40,20,matsumoto vs nagano,matsumoto-vs-nagano,https://tabiji.ai/compare/matsumoto-vs-nagano/,20,20,matsumoto vs nagano,nagano vs matsumoto,
0,40,20,maui vs cancun,maui-vs-cancun,https://tabiji.ai/compare/maui-vs-cancun/,20,20,maui vs cancun,cancun vs maui,
0,40,20,medellin vs buenos aires,medellin-vs-buenos-aires,https://tabiji.ai/compare/medellin-vs-buenos-aires/,20,20,medellin vs buenos aires,buenos aires vs medellin,
0,40,20,medellin vs lima,medellin-vs-lima,https://tabiji.ai/compare/medellin-vs-lima/,20,20,medellin vs lima,lima vs medellin,
0,40,20,medellin vs mexico city,medellin-vs-mexico-city,https://tabiji.ai/compare/medellin-vs-mexico-city/,20,20,medellin vs mexico city,mexico city vs medellin,
0,40,20,mendoza vs buenos aires,mendoza-vs-buenos-aires,https://tabiji.ai/compare/mendoza-vs-buenos-aires/,20,20,mendoza vs buenos aires,buenos aires vs mendoza,
0,40,20,mendoza vs salta,mendoza-vs-salta,https://tabiji.ai/compare/mendoza-vs-salta/,20,20,mendoza vs salta,salta vs mendoza,
0,40,20,menorca vs formentera,menorca-vs-formentera,https://tabiji.ai/compare/menorca-vs-formentera/,20,20,menorca vs formentera,formentera vs menorca,
0,40,20,merida vs campeche,merida-vs-campeche,https://tabiji.ai/compare/merida-vs-campeche/,20,20,merida vs campeche,campeche vs merida,
0,40,20,mexico city vs bogota,mexico-city-vs-bogota,https://tabiji.ai/compare/mexico-city-vs-bogota/,20,20,mexico city vs bogota,bogota vs mexico city,
0,40,20,mexico city vs buenos aires,mexico-city-vs-buenos-aires,https://tabiji.ai/compare/mexico-city-vs-buenos-aires/,20,20,mexico city vs buenos aires,buenos aires vs mexico city,
0,40,20,miami vs san juan,miami-vs-san-juan,https://tabiji.ai/compare/miami-vs-san-juan/,20,20,miami vs san juan,san juan vs miami,
0,40,20,monaco vs st tropez,monaco-vs-st-tropez,https://tabiji.ai/compare/monaco-vs-st-tropez/,20,20,monaco vs st tropez,st tropez vs monaco,
0,40,20,mui ne vs nha trang,mui-ne-vs-nha-trang,https://tabiji.ai/compare/mui-ne-vs-nha-trang/,20,20,mui ne vs nha trang,nha trang vs mui ne,
0,40,20,mysore vs bangalore,mysore-vs-bangalore,https://tabiji.ai/compare/mysore-vs-bangalore/,20,20,mysore vs bangalore,bangalore vs mysore,
0,40,20,nagasaki vs fukuoka,nagasaki-vs-fukuoka,https://tabiji.ai/compare/nagasaki-vs-fukuoka/,20,20,nagasaki vs fukuoka,fukuoka vs nagasaki,
0,40,20,nagoya vs tokyo,nagoya-vs-tokyo,https://tabiji.ai/compare/nagoya-vs-tokyo/,20,20,nagoya vs tokyo,tokyo vs nagoya,
0,40,20,nairobi vs cape town,nairobi-vs-cape-town,https://tabiji.ai/compare/nairobi-vs-cape-town/,20,20,nairobi vs cape town,cape town vs nairobi,
0,40,20,nairobi vs kampala,nairobi-vs-kampala,https://tabiji.ai/compare/nairobi-vs-kampala/,20,20,nairobi vs kampala,kampala vs nairobi,
0,40,20,nara vs osaka,nara-vs-osaka,https://tabiji.ai/compare/nara-vs-osaka/,20,20,nara vs osaka,osaka vs nara,
0,40,20,nice vs barcelona,nice-vs-barcelona,https://tabiji.ai/compare/nice-vs-barcelona/,20,20,nice vs barcelona,barcelona vs nice,yes
0,40,30,ninh binh vs ha long bay,ninh-binh-vs-ha-long-bay,https://tabiji.ai/compare/ninh-binh-vs-ha-long-bay/,30,10,ninh binh vs ha long bay,ha long bay vs ninh binh,
0,40,20,nuremberg vs munich,nuremberg-vs-munich,https://tabiji.ai/compare/nuremberg-vs-munich/,20,20,nuremberg vs munich,munich vs nuremberg,
0,40,20,oaxaca vs guadalajara,oaxaca-vs-guadalajara,https://tabiji.ai/compare/oaxaca-vs-guadalajara/,20,20,oaxaca vs guadalajara,guadalajara vs oaxaca,
0,40,20,okinawa vs jeju,okinawa-vs-jeju,https://tabiji.ai/compare/okinawa-vs-jeju/,20,20,okinawa vs jeju,jeju vs okinawa,
0,40,20,ooty vs munnar,ooty-vs-munnar,https://tabiji.ai/compare/ooty-vs-munnar/,20,20,ooty vs munnar,munnar vs ooty,
0,40,20,osaka vs seoul,osaka-vs-seoul,https://tabiji.ai/compare/osaka-vs-seoul/,20,20,osaka vs seoul,seoul vs osaka,
0,40,20,paris vs lisbon,paris-vs-lisbon,https://tabiji.ai/compare/paris-vs-lisbon/,20,20,paris vs lisbon,lisbon vs paris,
0,40,20,paris vs vienna,paris-vs-vienna,https://tabiji.ai/compare/paris-vs-vienna/,20,20,paris vs vienna,vienna vs paris,
0,40,20,patagonia vs alaska,patagonia-vs-alaska,https://tabiji.ai/compare/patagonia-vs-alaska/,20,20,patagonia vs alaska,alaska vs patagonia,
0,40,20,patagonia vs iceland,patagonia-vs-iceland,https://tabiji.ai/compare/patagonia-vs-iceland/,20,20,patagonia vs iceland,iceland vs patagonia,
